identity,tip_company,transactions,tipped_transactions
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,Soyas,11,11
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,Stellium,371,371
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,Temporal,280,280
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,blockRazor,10,10
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,blockrazor,47,47
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,blocksprint,212,212
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,bloxroute,54,54
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,landX,771,771
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,stellium,1298,1298
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,(none),306,0
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,0slot,45,45
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,AstraLane,55,55
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,BloxRoute,2,2
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,Falcon,108,108
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,Helius,192,192
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,Jito,33,33
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,Nextblock,22,22
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,NodeOne,30,30
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,Soyas,6,6
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,Stellium,84,84
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,Temporal,35,35
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,blockRazor,5,5
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,blockrazor,9,9
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,blocksprint,34,34
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,bloxroute,8,8
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,landX,151,151
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,stellium,254,254
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,(none),783,0
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,0slot,98,98
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,AstraLane,91,91
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,Falcon,199,199
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,Flashblock,2,2
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,Helius,265,264
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,Jito,110,110
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,Nextblock,22,22
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,NodeOne,72,72
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,Soyas,6,6
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,Stellium,100,100
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,Temporal,79,79
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,blockRazor,4,4
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,blockrazor,17,17
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,blocksprint,86,86
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,bloxroute,49,49
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,landX,196,196
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,stellium,384,384
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,(none),84,0
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,0slot,8,8
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,AstraLane,14,14
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,Falcon,38,38
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,Helius,35,35
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,Jito,11,11
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,Nextblock,9,9
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,NodeOne,46,46
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,Soyas,2,2
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,Stellium,17,17
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,Temporal,10,10
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,blockrazor,3,3
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,blocksprint,6,6
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,bloxroute,3,3
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,landX,14,14
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,stellium,66,66
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,(none),888,0
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,0slot,120,120
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,AstraLane,89,89
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Falcon,197,197
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Flashblock,1,1
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Helius,327,327
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Jito,102,102
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Nextblock,32,32
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,NodeOne,72,72
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Soyas,10,10
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Stellium,148,148
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Temporal,70,70
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,blockRazor,1,1
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,blockrazor,18,18
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,blocksprint,96,96
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,bloxroute,37,37
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,landX,285,285
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,stellium,461,461
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,(none),316,0
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,0slot,19,19
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,AstraLane,45,45
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,BloxRoute,1,1
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,Falcon,50,50
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,Helius,119,119
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,Jito,44,44
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,Moon,2,2
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,Nextblock,28,28
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,NodeOne,74,74
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,Soyas,7,7
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,Stellium,41,41
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,Temporal,54,54
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,blockRazor,2,2
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,blockrazor,10,10
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,blocksprint,37,37
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,bloxroute,39,39
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,landX,172,172
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,stellium,210,210
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,(none),1990,0
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,0slot,162,162
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,AstraLane,259,259
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,Astralane,1,1
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,BloxRoute,4,4
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,Falcon,148,148
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,Helius,782,782
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,Jito,203,203
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,Moon,3,3
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,Nextblock,103,103
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,NodeOne,234,234
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,Soyas,19,19
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,Stellium,213,213
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,Temporal,233,232
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,blockRazor,7,7
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,blockrazor,57,57
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,blocksprint,189,189
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,bloxroute,142,142
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,landX,717,717
2Wf9V9rPeVRUTfmWdPedCJuWVr6MFfyLuigEq42DuMDc,stellium,936,936
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,(none),1307,0
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,0slot,85,85
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,AstraLane,148,148
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,BloxRoute,5,5
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,Falcon,290,290
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,Helius,500,500
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,Jito,94,94
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,Moon,2,2
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,Nextblock,63,63
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,NodeOne,126,126
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,Soyas,16,16
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,Stellium,194,194
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,Temporal,86,86
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,blockRazor,9,9
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,blockrazor,28,28
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,blocksprint,109,109
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,bloxroute,38,38
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,landX,545,545
2X5yarNUWGyyiJDtRoPATvJYeNecvWG7zCkBrY2J1to1,stellium,732,732
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,(none),231,0
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,0slot,39,39
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,AstraLane,36,36
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,BloxRoute,1,1
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Falcon,38,38
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Helius,117,117
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Jito,35,35
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Nextblock,11,11
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,NodeOne,32,32
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Soyas,3,3
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Stellium,34,34
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Temporal,29,29
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,blockRazor,2,2
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,blockrazor,11,11
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,blocksprint,34,34
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,bloxroute,2,2
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,landX,55,55
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,stellium,77,77
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,(none),452,0
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,0slot,29,29
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,AstraLane,61,61
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,BloxRoute,3,3
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Falcon,194,194
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Helius,157,157
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Jito,60,60
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Nextblock,19,19
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,NodeOne,50,50
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Soyas,7,7
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Stellium,110,110
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,Temporal,40,40
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,blockRazor,5,5
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,blockrazor,13,13
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,blocksprint,49,49
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,bloxroute,8,8
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,landX,181,181
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,stellium,288,288
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,(none),434,0
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,0slot,57,57
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,AstraLane,66,66
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,Falcon,48,48
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,Helius,163,163
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,Jito,91,91
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,Nextblock,28,28
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,NodeOne,35,35
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,Soyas,5,5
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,Stellium,55,55
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,Temporal,65,65
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,blockRazor,2,2
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,blockrazor,14,14
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,blocksprint,40,40
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,bloxroute,2,2
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,landX,21,21
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,stellium,136,136
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,(none),232,0
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,0slot,29,29
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,AstraLane,46,46
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,Falcon,49,49
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,Helius,131,131
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,Jito,3,3
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,Nextblock,29,29
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,NodeOne,134,134
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,Soyas,7,7
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,Stellium,52,52
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,Temporal,29,29
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,blockRazor,2,2
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,blockrazor,11,11
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,blocksprint,42,42
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,bloxroute,36,36
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,landX,100,100
2bpfa8JbFfZUGUsedDsemu6vQUxbhcEM8ALSH3PgXd2d,stellium,180,180
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,(none),1772,0
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,0slot,171,171
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,AstraLane,303,303
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,BloxRoute,6,6
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Falcon,475,475
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Flashblock,3,3
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Helius,776,776
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Jito,166,166
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Moon,2,2
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Nextblock,93,93
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,NodeOne,199,199
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Soyas,19,19
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Stellium,282,282
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,Temporal,156,156
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,blockRazor,12,12
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,blockrazor,47,47
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,blocksprint,190,190
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,bloxroute,158,158
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,landX,650,650
2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,stellium,976,976
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,(none),501,0
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,0slot,35,35
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,AstraLane,51,51
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,Astralane,1,1
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,Falcon,113,113
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,Flashblock,1,1
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,Helius,195,195
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,Jito,28,28
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,Nextblock,21,21
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,NodeOne,49,49
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,Soyas,4,4
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,Stellium,88,88
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,Temporal,60,60
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,blockRazor,3,3
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,blockrazor,11,11
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,blocksprint,48,48
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,bloxroute,13,13
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,landX,161,161
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,stellium,275,275
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,(none),1297,0
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,0slot,60,60
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,AstraLane,134,134
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,BloxRoute,1,1
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,Falcon,385,385
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,Flashblock,1,1
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,Helius,440,440
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,Jito,153,153
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,Nextblock,62,62
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,NodeOne,131,131
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,Soyas,14,14
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,Stellium,218,218
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,Temporal,92,92
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,blockRazor,8,8
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,blockrazor,24,24
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,blocksprint,118,118
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,bloxroute,51,51
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,landX,308,308
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,stellium,597,597
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,(none),419,0
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,0slot,37,37
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,AstraLane,78,78
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,BloxRoute,1,1
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,Falcon,96,96
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,Flashblock,2,2
