identity,leader_class,lane_a,name_a,lane_b,name_b,comparisons,a_wins,a_win_rate,matched_fee_comparisons,matched_fee_a_wins,matched_fee_a_win_rate
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,2,helius,9,stellium,62,31,0.5,33,18,0.5454545454545454
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,2,helius,10,nodeone,72,16,0.2222222222222222,41,8,0.1951219512195122
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,3,zeroslot,4,temporal,5,3,0.6,0,0,
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,3,zeroslot,6,landx,84,54,0.6428571428571429,48,30,0.625
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,3,zeroslot,7,tpu-quic,93,6,0.06451612903225806,12,0,0.0
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,3,zeroslot,9,stellium,70,47,0.6714285714285714,37,23,0.6216216216216216
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,3,zeroslot,10,nodeone,62,19,0.3064516129032258,38,10,0.2631578947368421
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,4,temporal,6,landx,3,3,1.0,0,0,
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,4,temporal,7,tpu-quic,11,1,0.09090909090909091,5,1,0.2
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,4,temporal,9,stellium,5,1,0.2,0,0,
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,4,temporal,10,nodeone,3,3,1.0,0,0,
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,6,landx,7,tpu-quic,85,6,0.07058823529411765,11,0,0.0
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,6,landx,9,stellium,76,22,0.2894736842105263,54,18,0.3333333333333333
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,6,landx,10,nodeone,71,54,0.7605633802816901,38,26,0.6842105263157895
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,7,tpu-quic,9,stellium,65,64,0.9846153846153847,5,5,1.0
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,7,tpu-quic,10,nodeone,68,63,0.9264705882352942,6,6,1.0
2Mob8FJkb8chZY5pTBMpKfLwgZAQHE5i9jAC5zbASitD,prio,9,stellium,10,nodeone,65,36,0.5538461538461539,40,21,0.525
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,1,rpc,2,helius,1,0,0.0,1,0,0.0
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,1,rpc,3,zeroslot,1,0,0.0,0,0,
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,1,rpc,9,stellium,1,0,0.0,0,0,
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,1,rpc,10,nodeone,1,0,0.0,0,0,
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,2,helius,3,zeroslot,33,25,0.7575757575757576,20,15,0.75
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,2,helius,4,temporal,2,2,1.0,0,0,
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,2,helius,6,landx,27,13,0.48148148148148145,12,4,0.3333333333333333
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,2,helius,7,tpu-quic,37,8,0.21621621621621623,2,0,0.0
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,2,helius,9,stellium,23,15,0.6521739130434783,8,5,0.625
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,2,helius,10,nodeone,21,6,0.2857142857142857,14,5,0.35714285714285715
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,3,zeroslot,4,temporal,2,2,1.0,0,0,
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,3,zeroslot,6,landx,26,20,0.7692307692307693,18,13,0.7222222222222222
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,3,zeroslot,7,tpu-quic,41,9,0.21951219512195122,2,0,0.0
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,3,zeroslot,9,stellium,26,19,0.7307692307692307,13,9,0.6923076923076923
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,3,zeroslot,10,nodeone,20,7,0.35,11,3,0.2727272727272727
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,4,temporal,6,landx,1,1,1.0,0,0,
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,4,temporal,7,tpu-quic,10,5,0.5,9,5,0.5555555555555556
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,4,temporal,9,stellium,1,1,1.0,0,0,
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,4,temporal,10,nodeone,2,0,0.0,0,0,
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,6,landx,7,tpu-quic,40,7,0.175,3,0,0.0
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,prio,6,landx,9,stellium,29,11,0.3793103448275862,16,6,0.375
