identity,leader_class,lane,lane_name,period,race_presence,firsts,neutral_expected_firsts,first_rate,lift_vs_neutral,mean_copies,mean_normalized_rank,analyzable_races_total
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,3,zeroslot,week:2026-W28,26,1,5.25952380952381,0.038461538461538464,0.1901312811226799,1.1538461538461537,0.742032967032967,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,3,zeroslot,week:2026-W29,27,0,4.842063492063494,0.0,0.0,1.3333333333333333,0.7653880070546736,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,4,temporal,all,12,0,3.253968253968254,0.0,0.0,11.0,0.6546626984126984,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,4,temporal,week:2026-W28,4,0,1.5833333333333333,0.0,0.0,9.25,0.875,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,4,temporal,week:2026-W29,8,0,1.6706349206349207,0.0,0.0,11.875,0.5444940476190476,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,5,astralane,all,6,0,1.5277777777777777,0.0,0.0,2.3333333333333335,0.6428571428571428,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,5,astralane,week:2026-W29,6,0,1.5277777777777777,0.0,0.0,2.3333333333333335,0.6428571428571428,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,6,landx,all,59,1,12.043253968253966,0.01694915254237288,0.08303403736531684,1.2542372881355932,0.6353914447134784,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,6,landx,week:2026-W28,28,1,5.542857142857144,0.03571428571428571,0.1804123711340206,1.25,0.7073979591836733,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,6,landx,week:2026-W29,31,0,6.500396825396828,0.0,0.0,1.2580645161290323,0.5703533026113672,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,7,tpu-quic,all,130,107,42.42539682539685,0.823076923076923,2.5220742292726714,31.253846153846155,0.07855311355311352,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,7,tpu-quic,week:2026-W28,81,63,29.542857142857137,0.7777777777777778,2.1324951644100585,28.22222222222222,0.11072898295120516,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,7,tpu-quic,week:2026-W29,49,44,12.882539682539678,0.8979591836734694,3.415475603745689,36.265306122448976,0.025364431486880466,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,8,tpu-udp,all,59,12,22.27619047619047,0.2033898305084746,0.5386917486105174,12.677966101694915,0.6808716707021791,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,8,tpu-udp,week:2026-W28,59,12,22.27619047619047,0.2033898305084746,0.5386917486105174,12.677966101694915,0.6808716707021791,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,9,stellium,all,44,0,9.075396825396824,0.0,0.0,1.1590909090909092,0.6800324675324675,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,9,stellium,week:2026-W28,18,0,4.316666666666666,0.0,0.0,1.2222222222222223,0.5574074074074074,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,9,stellium,week:2026-W29,26,0,4.758730158730161,0.0,0.0,1.1153846153846154,0.7649267399267397,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,10,nodeone,all,51,2,11.659920634920631,0.0392156862745098,0.17152775414355245,1.1372549019607843,0.6415732959850609,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,10,nodeone,week:2026-W28,21,1,4.726190476190475,0.047619047619047616,0.21158690176322423,1.2380952380952381,0.616780045351474,357105
SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,fifo,10,nodeone,week:2026-W29,30,1,6.933730158730161,0.03333333333333333,0.14422251473702277,1.0666666666666667,0.6589285714285715,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,1,rpc,all,7,0,1.099206349206349,0.0,0.0,3.5714285714285716,0.4797619047619047,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,1,rpc,week:2026-W28,3,0,0.4523809523809524,0.0,0.0,2.6666666666666665,0.5222222222222223,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,1,rpc,week:2026-W29,4,0,0.6468253968253967,0.0,0.0,4.25,0.4479166666666667,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,2,helius,all,15,1,3.0325396825396824,0.06666666666666667,0.32975660821774405,1.2,0.6116666666666666,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,2,helius,week:2026-W28,10,1,2.1357142857142857,0.1,0.4682274247491639,1.2,0.6266666666666667,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,2,helius,week:2026-W29,5,0,0.8968253968253967,0.0,0.0,1.2,0.5816666666666667,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,3,zeroslot,all,16,1,2.949206349206349,0.0625,0.3390742734122713,1.0625,0.5390625000000001,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,3,zeroslot,week:2026-W28,9,1,1.769047619047619,0.1111111111111111,0.5652759084791387,1.0,0.5740740740740741,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,3,zeroslot,week:2026-W29,7,0,1.18015873015873,0.0,0.0,1.1428571428571428,0.49404761904761907,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,4,temporal,all,5,1,1.2277777777777779,0.2,0.8144796380090498,4.2,0.28833333333333333,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,4,temporal,week:2026-W28,2,0,0.45,0.0,0.0,6.5,0.4583333333333333,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,4,temporal,week:2026-W29,3,1,0.7777777777777777,0.3333333333333333,1.2857142857142858,2.6666666666666665,0.17500000000000002,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,5,astralane,all,2,0,0.2777777777777778,0.0,0.0,1.0,0.225,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,5,astralane,week:2026-W29,2,0,0.2777777777777778,0.0,0.0,1.0,0.225,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,6,landx,all,16,0,2.765873015873016,0.0,0.0,1.0,0.6520833333333335,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,6,landx,week:2026-W28,10,0,1.8357142857142856,0.0,0.0,1.0,0.5916666666666667,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,6,landx,week:2026-W29,6,0,0.93015873015873,0.0,0.0,1.0,0.7527777777777778,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,7,tpu-quic,all,23,20,5.34920634920635,0.8695652173913043,3.7388724035608303,24.695652173913043,0.10144927536231883,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,7,tpu-quic,week:2026-W28,14,12,3.3357142857142854,0.8571428571428571,3.597430406852249,25.785714285714285,0.09523809523809523,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,7,tpu-quic,week:2026-W29,9,8,2.0134920634920634,0.8888888888888888,3.9731966890027595,23.0,0.1111111111111111,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,9,stellium,all,17,0,3.115873015873016,0.0,0.0,1.1764705882352942,0.6843137254901961,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,9,stellium,week:2026-W28,10,0,1.9357142857142857,0.0,0.0,1.2,0.6283333333333332,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,9,stellium,week:2026-W29,7,0,1.18015873015873,0.0,0.0,1.1428571428571428,0.7642857142857142,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,10,nodeone,all,16,0,3.182539682539683,0.0,0.0,1.25,0.690625,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,10,nodeone,week:2026-W28,10,0,2.085714285714286,0.0,0.0,1.3,0.655,357105
STaKesuXJH6UGRizuEVSWG1tyLu5ycKgWj3i1HUdvs5,prio,10,nodeone,week:2026-W29,6,0,1.0968253968253967,0.0,0.0,1.1666666666666667,0.75,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,1,rpc,all,27,4,7.261904761904764,0.14814814814814814,0.5508196721311475,2.259259259259259,0.4820987654320988,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,1,rpc,week:2026-W28,5,2,1.2023809523809523,0.4,1.6633663366336635,2.2,0.4666666666666666,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,1,rpc,week:2026-W29,22,2,6.059523809523811,0.09090909090909091,0.3300589390962671,2.272727272727273,0.4856060606060606,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,2,helius,all,41,4,9.961904761904762,0.0975609756097561,0.40152963671128106,1.0731707317073171,0.6593495934959349,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,2,helius,week:2026-W28,22,1,5.11904761904762,0.045454545454545456,0.19534883720930227,1.1363636363636365,0.6204545454545455,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,2,helius,week:2026-W29,19,3,4.8428571428571425,0.15789473684210525,0.6194690265486726,1.0,0.7043859649122808,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,3,zeroslot,all,41,2,9.795238095238094,0.04878048780487805,0.20418084589207586,1.048780487804878,0.6471544715447156,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,3,zeroslot,week:2026-W28,24,2,6.002380952380953,0.08333333333333333,0.33320111067036884,1.0833333333333333,0.5833333333333334,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,3,zeroslot,week:2026-W29,17,0,3.792857142857143,0.0,0.0,1.0,0.7372549019607844,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,4,temporal,all,1,0,0.25,0.0,0.0,2.0,0.6666666666666666,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,4,temporal,week:2026-W28,1,0,0.25,0.0,0.0,2.0,0.6666666666666666,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,6,landx,all,44,3,11.128571428571428,0.06818181818181818,0.2695763799743261,1.0454545454545454,0.6617424242424241,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,6,landx,week:2026-W28,22,1,4.902380952380953,0.045454545454545456,0.20398251578436133,1.0909090909090908,0.6659090909090909,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,6,landx,week:2026-W29,22,2,6.226190476190476,0.09090909090909091,0.32122370936902483,1.0,0.6575757575757576,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,7,tpu-quic,all,66,59,18.645238095238096,0.8939393939393939,3.16434682671434,17.454545454545453,0.06742424242424243,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,7,tpu-quic,week:2026-W28,34,29,9.485714285714288,0.8529411764705882,3.05722891566265,13.529411764705882,0.11372549019607843,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,7,tpu-quic,week:2026-W29,32,30,9.159523809523808,0.9375,3.2752794385235253,21.625,0.018229166666666664,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,9,stellium,all,40,1,9.761904761904765,0.025,0.10243902439024387,1.0,0.68875,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,9,stellium,week:2026-W28,22,0,5.335714285714285,0.0,0.0,1.0,0.7045454545454546,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,9,stellium,week:2026-W29,18,1,4.4261904761904765,0.05555555555555555,0.22592791823561054,1.0,0.6694444444444445,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,10,nodeone,all,40,3,9.195238095238098,0.075,0.3262558259968927,1.15,0.5408333333333333,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,10,nodeone,week:2026-W28,21,2,4.702380952380953,0.09523809523809523,0.4253164556962024,1.2380952380952381,0.5158730158730159,357105
SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,prio,10,nodeone,week:2026-W29,19,1,4.492857142857144,0.05263157894736842,0.2225755166931637,1.0526315789473684,0.5684210526315789,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,1,rpc,all,16,3,5.35,0.1875,0.5607476635514019,2.9375,0.5833333333333333,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,1,rpc,week:2026-W28,16,3,5.35,0.1875,0.5607476635514019,2.9375,0.5833333333333333,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,2,helius,all,45,4,11.316666666666663,0.08888888888888889,0.3534609720176732,1.2,0.6540740740740741,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,2,helius,week:2026-W28,27,4,7.233333333333333,0.14814814814814814,0.5529953917050692,1.1481481481481481,0.5975308641975309,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,2,helius,week:2026-W29,18,0,4.083333333333333,0.0,0.0,1.2777777777777777,0.7388888888888889,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,3,zeroslot,all,49,6,12.283333333333328,0.12244897959183673,0.48846675712347376,1.2040816326530612,0.6346938775510204,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,3,zeroslot,week:2026-W28,33,5,8.766666666666666,0.15151515151515152,0.570342205323194,1.1515151515151516,0.6055555555555556,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,3,zeroslot,week:2026-W29,16,1,3.5166666666666666,0.0625,0.2843601895734597,1.3125,0.6947916666666667,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,4,temporal,all,6,2,2.1666666666666665,0.3333333333333333,0.9230769230769231,2.8333333333333335,0.5833333333333334,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,4,temporal,week:2026-W28,4,2,1.4166666666666665,0.5,1.411764705882353,2.5,0.375,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,4,temporal,week:2026-W29,2,0,0.75,0.0,0.0,3.5,1.0,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,5,astralane,all,1,0,0.25,0.0,0.0,1.0,0.6666666666666666,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,5,astralane,week:2026-W29,1,0,0.25,0.0,0.0,1.0,0.6666666666666666,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,6,landx,all,41,7,10.249999999999998,0.17073170731707318,0.6829268292682928,1.170731707317073,0.5695121951219513,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,6,landx,week:2026-W28,25,7,6.650000000000001,0.28,1.0526315789473681,1.12,0.5413333333333332,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,6,landx,week:2026-W29,16,0,3.5999999999999996,0.0,0.0,1.25,0.6135416666666665,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,7,tpu-quic,all,80,51,24.133333333333333,0.6375,2.113259668508287,15.45,0.20395833333333338,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,7,tpu-quic,week:2026-W28,55,30,17.633333333333333,0.5454545454545454,1.7013232514177694,15.527272727272727,0.2663636363636364,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,7,tpu-quic,week:2026-W29,25,21,6.5,0.84,3.230769230769231,15.28,0.06666666666666667,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,9,stellium,all,38,5,8.783333333333335,0.13157894736842105,0.5692599620493357,1.0526315789473684,0.5469298245614035,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,9,stellium,week:2026-W28,21,2,5.200000000000001,0.09523809523809523,0.3846153846153845,1.0,0.6150793650793651,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,9,stellium,week:2026-W29,17,3,3.5833333333333335,0.17647058823529413,0.8372093023255813,1.1176470588235294,0.4627450980392157,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,10,nodeone,all,30,3,6.4666666666666694,0.1,0.46391752577319567,1.0333333333333334,0.6172222222222221,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,10,nodeone,week:2026-W28,16,3,3.7500000000000004,0.1875,0.7999999999999999,1.0625,0.6531250000000001,357105
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,prio,10,nodeone,week:2026-W29,14,0,2.716666666666667,0.0,0.0,1.0,0.5761904761904761,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,1,rpc,all,1,0,0.25,0.0,0.0,1.0,0.3333333333333333,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,1,rpc,week:2026-W28,1,0,0.25,0.0,0.0,1.0,0.3333333333333333,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,3,zeroslot,all,1,1,0.5,1.0,2.0,1.0,0.0,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,3,zeroslot,week:2026-W28,1,1,0.5,1.0,2.0,1.0,0.0,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,4,temporal,all,1,0,0.5,0.0,0.0,2.0,1.0,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,4,temporal,week:2026-W28,1,0,0.5,0.0,0.0,2.0,1.0,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,6,landx,all,4,1,1.5833333333333333,0.25,0.6315789473684211,1.0,0.6666666666666666,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,6,landx,week:2026-W28,4,1,1.5833333333333333,0.25,0.6315789473684211,1.0,0.6666666666666666,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,7,tpu-quic,all,4,2,1.5833333333333333,0.5,1.2631578947368423,11.0,0.5,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,7,tpu-quic,week:2026-W28,4,2,1.5833333333333333,0.5,1.2631578947368423,11.0,0.5,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,10,nodeone,all,2,1,0.5833333333333333,0.5,1.7142857142857144,1.5,0.25,357105
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,prio,10,nodeone,week:2026-W28,2,1,0.5833333333333333,0.5,1.7142857142857144,1.5,0.25,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,1,rpc,all,65,11,16.97619047619047,0.16923076923076924,0.6479663394109398,3.4615384615384617,0.45102564102564097,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,1,rpc,week:2026-W28,33,8,9.469047619047622,0.24242424242424243,0.8448579331154134,3.4545454545454546,0.4328282828282828,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,1,rpc,week:2026-W29,32,3,7.507142857142861,0.09375,0.39961941008563256,3.46875,0.4697916666666667,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,2,helius,all,101,5,23.761904761904752,0.04950495049504951,0.21042084168336683,1.118811881188119,0.7004950495049505,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,2,helius,week:2026-W28,63,2,15.204761904761899,0.031746031746031744,0.131537738803633,1.1111111111111112,0.7515873015873014,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,2,helius,week:2026-W29,38,3,8.557142857142857,0.07894736842105263,0.35058430717863104,1.131578947368421,0.6157894736842104,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,3,zeroslot,all,97,9,21.611904761904757,0.09278350515463918,0.4164371488377218,1.1237113402061856,0.6319587628865979,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,3,zeroslot,week:2026-W28,57,7,12.771428571428569,0.12280701754385964,0.5480984340044744,1.1403508771929824,0.6520467836257311,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,3,zeroslot,week:2026-W29,40,2,8.840476190476192,0.05,0.22623215728521406,1.1,0.6033333333333334,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,4,temporal,all,11,0,3.1023809523809525,0.0,0.0,2.727272727272727,0.6984848484848485,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,4,temporal,week:2026-W28,6,0,1.4523809523809523,0.0,0.0,2.0,0.7666666666666667,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,4,temporal,week:2026-W29,5,0,1.65,0.0,0.0,3.6,0.6166666666666666,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,5,astralane,all,2,2,1.0,1.0,2.0,1.5,0.0,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,5,astralane,week:2026-W29,2,2,1.0,1.0,2.0,1.5,0.0,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,6,landx,all,94,11,21.495238095238086,0.11702127659574468,0.5117412494461677,1.1382978723404256,0.5822695035460994,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,6,landx,week:2026-W28,53,7,11.4547619047619,0.1320754716981132,0.611099563500312,1.1886792452830188,0.519182389937107,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,6,landx,week:2026-W29,41,4,10.040476190476195,0.0975609756097561,0.39838747925065193,1.0731707317073171,0.6638211382113821,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,7,tpu-quic,all,162,111,46.16190476190481,0.6851851851851852,2.404580152671753,19.382716049382715,0.18158436213991774,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,7,tpu-quic,week:2026-W28,92,59,26.988095238095237,0.6413043478260869,2.1861490957212175,16.380434782608695,0.21594202898550724,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,7,tpu-quic,week:2026-W29,70,52,19.17380952380951,0.7428571428571429,2.71203278281386,23.32857142857143,0.13642857142857143,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,9,stellium,all,73,6,15.045238095238087,0.0821917808219178,0.3987972780503246,1.1506849315068493,0.6102739726027397,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,9,stellium,week:2026-W28,34,4,6.771428571428573,0.11764705882352941,0.590717299578059,1.2058823529411764,0.5137254901960784,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,9,stellium,week:2026-W29,39,2,8.273809523809527,0.05128205128205128,0.24172661870503587,1.1025641025641026,0.6944444444444445,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,10,nodeone,all,75,11,16.845238095238084,0.14666666666666667,0.6530035335689051,1.08,0.5633333333333334,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,10,nodeone,week:2026-W28,39,6,8.88809523809524,0.15384615384615385,0.6750602732386819,1.0512820512820513,0.5192307692307693,357105
Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,prio,10,nodeone,week:2026-W29,36,5,7.957142857142861,0.1388888888888889,0.6283662477558345,1.1111111111111112,0.6111111111111112,357105
Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,prio,1,rpc,all,11,1,4.283333333333333,0.09090909090909091,0.23346303501945526,1.3636363636363635,0.7272727272727273,357105
Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,prio,1,rpc,week:2026-W28,11,1,4.283333333333333,0.09090909090909091,0.23346303501945526,1.3636363636363635,0.7272727272727273,357105
Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,prio,2,helius,all,70,12,18.726190476190467,0.17142857142857143,0.640813731722823,1.2571428571428571,0.5283333333333333,357105
Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,prio,2,helius,week:2026-W28,59,12,15.983333333333325,0.2033898305084746,0.7507820646506782,1.271186440677966,0.492090395480226,357105
Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,prio,2,helius,week:2026-W29,11,0,2.742857142857143,0.0,0.0,1.1818181818181819,0.7227272727272728,357105
Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,prio,3,zeroslot,all,71,5,19.959523809523798,0.07042253521126761,0.2505069784086844,1.1690140845070423,0.7056338028169014,357105
